ID,time created, User, Followers, RTs, Favorites
1101133206856847365,Thu Feb 28 14:53:09 +0000 2019,lsudol,2677,1,3
1101132754983505920,Thu Feb 28 14:51:21 +0000 2019,Dream_Yard,1883,10,0
1101132742186725376,Thu Feb 28 14:51:18 +0000 2019,CSforALL,13025,1,4
1101132173262970881,Thu Feb 28 14:49:02 +0000 2019,CSforALL,13025,1,0
1101131813676875776,Thu Feb 28 14:47:37 +0000 2019,CSforAllTchrs,7277,1,2
1101131662073741312,Thu Feb 28 14:47:00 +0000 2019,CSforALL,13025,0,6
1101131066113441799,Thu Feb 28 14:44:38 +0000 2019,CSforALL,13025,1,0
1101130951235645441,Thu Feb 28 14:44:11 +0000 2019,KevinKWang,420,1,11
1101130019563278336,Thu Feb 28 14:40:29 +0000 2019,lsudol,2677,5,0
1101129520638242816,Thu Feb 28 14:38:30 +0000 2019,CSforALL,13025,5,5
1101129394549067777,Thu Feb 28 14:38:00 +0000 2019,AngCleveland,2750,0,2
1101129128202432512,Thu Feb 28 14:36:56 +0000 2019,LinaBattestilli,74,0,5
1101128302356586498,Thu Feb 28 14:33:39 +0000 2019,SIGCSE_TS,1133,2,0
1101127741762650112,Thu Feb 28 14:31:26 +0000 2019,lsudol,2677,2,0
1101127710796070919,Thu Feb 28 14:31:18 +0000 2019,lsudol,2677,2,8
1101127457556627456,Thu Feb 28 14:30:18 +0000 2019,ArtsEdTech,1899,0,2
1101127257836249088,Thu Feb 28 14:29:30 +0000 2019,mrnavas,4816,1,3
1101126689315262464,Thu Feb 28 14:27:15 +0000 2019,lsudol,2677,4,14
1101125946826989568,Thu Feb 28 14:24:18 +0000 2019,CSforALL,13025,3,7
1101125293601886212,Thu Feb 28 14:21:42 +0000 2019,AbbyCameron131,263,5,11
1101125269547638785,Thu Feb 28 14:21:36 +0000 2019,klanders74,353,0,5
1101124848607248384,Thu Feb 28 14:19:56 +0000 2019,tyLanasaurusrex,1308,1,5
1101118923234172930,Thu Feb 28 13:56:23 +0000 2019,Jerelyn_R,853,1,0
1101116005026357248,Thu Feb 28 13:44:48 +0000 2019,CisforCarla,372,5,0
1101115510169763840,Thu Feb 28 13:42:50 +0000 2019,CisforCarla,372,5,0
1101115315176517632,Thu Feb 28 13:42:03 +0000 2019,CisforCarla,372,6,0
1101112941930196992,Thu Feb 28 13:32:37 +0000 2019,1stGradeVipers,0,7,0
1101112570369507328,Thu Feb 28 13:31:09 +0000 2019,Lien_Diaz,1102,1,0
1101110900789071877,Thu Feb 28 13:24:31 +0000 2019,Lien_Diaz,1102,4,0
1101110801535025158,Thu Feb 28 13:24:07 +0000 2019,Lien_Diaz,1102,5,0
1101110685579251714,Thu Feb 28 13:23:39 +0000 2019,Lien_Diaz,1102,5,0
1101110664041504768,Thu Feb 28 13:23:34 +0000 2019,Lien_Diaz,1102,6,0
1101110587961020416,Thu Feb 28 13:23:16 +0000 2019,Lien_Diaz,1102,6,0
1101110417806512129,Thu Feb 28 13:22:35 +0000 2019,Lien_Diaz,1102,15,0
1101110372738744321,Thu Feb 28 13:22:25 +0000 2019,DanielRabuzzi,717,1,1
1101105528619511808,Thu Feb 28 13:03:10 +0000 2019,Shalinikesar,42,0,1
1101104942163681282,Thu Feb 28 13:00:50 +0000 2019,deanmorell,228,0,8
1101102478064582656,Thu Feb 28 12:51:02 +0000 2019,GailLChapman,329,15,0
1101102354659713024,Thu Feb 28 12:50:33 +0000 2019,GailLChapman,329,6,0
1101102050069352449,Thu Feb 28 12:49:20 +0000 2019,GailLChapman,329,6,0
1101101936735125505,Thu Feb 28 12:48:53 +0000 2019,GailLChapman,329,5,0
1101093489679441921,Thu Feb 28 12:15:19 +0000 2019,csatsKathyHill,159,4,0
1101091613122678792,Thu Feb 28 12:07:52 +0000 2019,StephWortel,832,4,0
1100988470464598017,Thu Feb 28 05:18:01 +0000 2019,TrackBots,1189,1,0
1100987952979763201,Thu Feb 28 05:15:58 +0000 2019,iteachmathAll,3411,1,0
1100987788458147841,Thu Feb 28 05:15:18 +0000 2019,degr8sid,65,5,0
1100986988746936322,Thu Feb 28 05:12:08 +0000 2019,CSforAllTchrs,7277,4,0
1100984138943873024,Thu Feb 28 05:00:48 +0000 2019,mraspinall,44626,1,2
1100982373674442752,Thu Feb 28 04:53:47 +0000 2019,katynoellescott,1233,1,3
1100979982875222016,Thu Feb 28 04:44:17 +0000 2019,scas,942,3,0
1100979890227052544,Thu Feb 28 04:43:55 +0000 2019,bennytheshap,1553,0,6
1100979482414837760,Thu Feb 28 04:42:18 +0000 2019,sueekoch,501,3,0
1100977117968375809,Thu Feb 28 04:32:54 +0000 2019,SVicGlass,4946,0,1
1100973018333863936,Thu Feb 28 04:16:37 +0000 2019,AnnaOtto5280,337,3,8
1100970597889261568,Thu Feb 28 04:07:00 +0000 2019,Lenandlar,1259,5,0
1100968468558630918,Thu Feb 28 03:58:32 +0000 2019,pennstateCSATS,223,4,8
1100967754159525888,Thu Feb 28 03:55:42 +0000 2019,lindseyedixon,1372,10,0
1100967276902260737,Thu Feb 28 03:53:48 +0000 2019,lindseyedixon,1372,5,0
1100966826480156678,Thu Feb 28 03:52:01 +0000 2019,satabdib27,45,12,0
1100966105563172865,Thu Feb 28 03:49:09 +0000 2019,StephWortel,832,5,0
1100965866869424128,Thu Feb 28 03:48:12 +0000 2019,brown914,236,3,0
1100964906990534656,Thu Feb 28 03:44:23 +0000 2019,MarkJ_ohnson,1616,7,0
1100964650080849920,Thu Feb 28 03:43:22 +0000 2019,DVUSD,3364,7,0
1100961448379838464,Thu Feb 28 03:30:38 +0000 2019,DVUSD,3364,1,0
1100959832490700800,Thu Feb 28 03:24:13 +0000 2019,vcalderon1213,191,3,0
1100957150329823233,Thu Feb 28 03:13:34 +0000 2019,AltcoinBadger,1555,7,0
1100955778343714818,Thu Feb 28 03:08:06 +0000 2019,alfredtwo,6563,5,0
1100952531906117633,Thu Feb 28 02:55:12 +0000 2019,KnIhT_tNeReFfId,281,7,10
1100946090734567425,Thu Feb 28 02:29:37 +0000 2019,dTwisler,37,3,0
1100945051138514944,Thu Feb 28 02:25:29 +0000 2019,Inspiredtoteach,2773,2,0
1100944837107421188,Thu Feb 28 02:24:38 +0000 2019,maththoth,194,6,0
1100944438677843969,Thu Feb 28 02:23:03 +0000 2019,Inspiredtoteach,2773,2,0
1100941872279752704,Thu Feb 28 02:12:51 +0000 2019,SpliphDude,1378,11,0
1100939822125010944,Thu Feb 28 02:04:42 +0000 2019,philshapiro,55010,5,0
1100939631707676672,Thu Feb 28 02:03:57 +0000 2019,joannagoode13,612,2,0
1100936087655120897,Thu Feb 28 01:49:52 +0000 2019,ProfPayton,99,12,0
1100931413602377728,Thu Feb 28 01:31:17 +0000 2019,katieirenec,825,15,0
1100929897453649920,Thu Feb 28 01:25:16 +0000 2019,CIRCLEducators,270,12,0
1100923542043013120,Thu Feb 28 01:00:01 +0000 2019,jacob_sharin,101,3,12
1100921394437726209,Thu Feb 28 00:51:29 +0000 2019,drsiobahncday,909,6,0
1100918564515663872,Thu Feb 28 00:40:14 +0000 2019,learningdrive,853,3,0
1100918480872693761,Thu Feb 28 00:39:54 +0000 2019,EliseBare,1,1,0
1100913491895091206,Thu Feb 28 00:20:05 +0000 2019,britannaka,237,10,0
1100910714041044993,Thu Feb 28 00:09:02 +0000 2019,SpliphDude,1378,7,0
1100910405596180481,Thu Feb 28 00:07:49 +0000 2019,DevSecOpsGrl007,449,15,0
1100910149781385217,Thu Feb 28 00:06:48 +0000 2019,shuchig,1642,3,0
1100910025780969472,Thu Feb 28 00:06:18 +0000 2019,josephpwilson,2155,1,0
1100909935288815618,Thu Feb 28 00:05:57 +0000 2019,shuchig,1642,1,19
1100909755575480321,Thu Feb 28 00:05:14 +0000 2019,drsiobahncday,909,7,0
1100909631570935808,Thu Feb 28 00:04:44 +0000 2019,drsiobahncday,909,5,0
1100909545478598661,Thu Feb 28 00:04:24 +0000 2019,catlosleon,146,10,0
1100909476813647875,Thu Feb 28 00:04:07 +0000 2019,drsiobahncday,909,4,0
1100909141722308608,Thu Feb 28 00:02:47 +0000 2019,drsiobahncday,909,5,0
1100908976022134785,Thu Feb 28 00:02:08 +0000 2019,drsiobahncday,909,6,0
