1101198960021159940,Thu Feb 28 19:14:26 +0000 2019,park_ave_prod,1631,0,1
1101198246100099072,Thu Feb 28 19:11:35 +0000 2019,ShubhBadonia,16,0,0
1101198128152276992,Thu Feb 28 19:11:07 +0000 2019,shaelwilliams,151,0,0
1101198049106366464,Thu Feb 28 19:10:48 +0000 2019,cookiekookhee,40,0,0
1101198037655916545,Thu Feb 28 19:10:46 +0000 2019,Cookie791Kim,13,0,2
1101197253438509056,Thu Feb 28 19:07:39 +0000 2019,dizydb17,43,0,0
1101196954812395520,Thu Feb 28 19:06:27 +0000 2019,riev13,389,0,0
1101196306280636416,Thu Feb 28 19:03:53 +0000 2019,Fixative__,1,6,0
1101193457241112584,Thu Feb 28 18:52:34 +0000 2019,MandyCapone,56,0,0
1101193089459269632,Thu Feb 28 18:51:06 +0000 2019,kathhhs,578,0,1
1101192847720677380,Thu Feb 28 18:50:08 +0000 2019,Angela95ko,3,0,0
1101191972772036610,Thu Feb 28 18:46:40 +0000 2019,Fabio36101192,31,2,0
1101191453076791296,Thu Feb 28 18:44:36 +0000 2019,bleard7,58,0,0
1101191364916727809,Thu Feb 28 18:44:15 +0000 2019,YOLO89887763,235,2,3
1101191177787842561,Thu Feb 28 18:43:30 +0000 2019,EliwebPro,236,0,1
1101191008140832768,Thu Feb 28 18:42:50 +0000 2019,kat_herine1,458,0,2
1101190312305836032,Thu Feb 28 18:40:04 +0000 2019,BDBFinancial,99,0,2
1101189568726884352,Thu Feb 28 18:37:06 +0000 2019,japanesehotporn,15128,0,1
1101189314208194560,Thu Feb 28 18:36:06 +0000 2019,lil_teezan,298,0,0
1101189188555202560,Thu Feb 28 18:35:36 +0000 2019,freeitout,246,0,0
1101188974842953728,Thu Feb 28 18:34:45 +0000 2019,brontefallband,207,0,2
1101188629739724800,Thu Feb 28 18:33:23 +0000 2019,AutoSalesWear,377,3,0
1101187901189050370,Thu Feb 28 18:30:29 +0000 2019,_kiloz,230,0,0
1101187392290123782,Thu Feb 28 18:28:28 +0000 2019,keunakeunday,22,235,0
1101187210252939264,Thu Feb 28 18:27:44 +0000 2019,0511purelysmile,812,235,0
1101186957374193664,Thu Feb 28 18:26:44 +0000 2019,algenidelacruz,968,0,0
1101186473590706180,Thu Feb 28 18:24:49 +0000 2019,kissme_carol,86,235,0
1101186311275323392,Thu Feb 28 18:24:10 +0000 2019,cyro,1854,0,1
1101185923876864000,Thu Feb 28 18:22:37 +0000 2019,EniloracEve,175,0,0
1101185011431161857,Thu Feb 28 18:19:00 +0000 2019,minisiaaa,470,0,0
1101184848465666053,Thu Feb 28 18:18:21 +0000 2019,Legendarydolch,92,0,0
1101184724121411586,Thu Feb 28 18:17:51 +0000 2019,ashtongibbs,8674,0,1
1101184720509890560,Thu Feb 28 18:17:51 +0000 2019,IbV0w0v2nBXd5Eq,0,235,0
1101184695008661504,Thu Feb 28 18:17:44 +0000 2019,Babylon13069202,4534,6,0
1101181760086278144,Thu Feb 28 18:06:05 +0000 2019,lil_teezan,298,0,0
1101181618914385921,Thu Feb 28 18:05:31 +0000 2019,freeitout,246,0,0
1101181390706532352,Thu Feb 28 18:04:37 +0000 2019,IsolatedTops,1836,0,1
1101175211318218752,Thu Feb 28 17:40:03 +0000 2019,chappy_team,132,0,1
1101174733725298688,Thu Feb 28 17:38:10 +0000 2019,semakdohkpop,1,142,0
1101174707557036032,Thu Feb 28 17:38:03 +0000 2019,semakdohkpop,1,235,0
1101174446834896896,Thu Feb 28 17:37:01 +0000 2019,japanesehotporn,15128,0,1
1101174217779769345,Thu Feb 28 17:36:07 +0000 2019,lil_teezan,298,0,0
1101174105129144320,Thu Feb 28 17:35:40 +0000 2019,freeitout,246,0,0
1101173984912121857,Thu Feb 28 17:35:11 +0000 2019,xtacygh,3044,1,0
1101173897754525697,Thu Feb 28 17:34:50 +0000 2019,rebeltrbl_,142,7,0
1101172537550163968,Thu Feb 28 17:29:26 +0000 2019,zultar76,271,0,1
1101172358537244673,Thu Feb 28 17:28:43 +0000 2019,medina__maria,33,0,0
1101171974116724737,Thu Feb 28 17:27:12 +0000 2019,rebeltrbl_,142,235,0
1101171959969263617,Thu Feb 28 17:27:08 +0000 2019,rebeltrbl_,142,142,0
1101171950343385088,Thu Feb 28 17:27:06 +0000 2019,kndeaton,193,0,0
1101168922403975168,Thu Feb 28 17:15:04 +0000 2019,joeattanaseo,133,0,0
1101168718208368640,Thu Feb 28 17:14:15 +0000 2019,butterc18607272,0,0,0
1101166677574615040,Thu Feb 28 17:06:09 +0000 2019,bdistaffing,156,0,1
1101166660990382080,Thu Feb 28 17:06:05 +0000 2019,lil_teezan,298,0,0
1101166529897328640,Thu Feb 28 17:05:34 +0000 2019,freeitout,246,0,0
1101166136945602561,Thu Feb 28 17:04:00 +0000 2019,heworabbit,39,235,0
1101165697806172161,Thu Feb 28 17:02:15 +0000 2019,dibiaathletic,629,0,0
1101165553933316096,Thu Feb 28 17:01:41 +0000 2019,ekkerviki,17,235,0
1101165542235353090,Thu Feb 28 17:01:38 +0000 2019,ekkerviki,17,142,0
1101165493287878657,Thu Feb 28 17:01:26 +0000 2019,clam_team,309,0,3
1101165401730437122,Thu Feb 28 17:01:05 +0000 2019,the_hb_life,0,0,0
1101165252455161856,Thu Feb 28 17:00:29 +0000 2019,iamdabreath,204,0,0
1101165158699798528,Thu Feb 28 17:00:07 +0000 2019,sunrisecopy,108,0,0
1101164967607394306,Thu Feb 28 16:59:21 +0000 2019,aliki_koukla,1052,0,0
1101164502668771328,Thu Feb 28 16:57:30 +0000 2019,asharkmann,52,0,23
1101163805403463680,Thu Feb 28 16:54:44 +0000 2019,mila_socjopatka,656,0,0
1101162758693941248,Thu Feb 28 16:50:34 +0000 2019,baram_brii00,273,235,0
1101161238082535424,Thu Feb 28 16:44:32 +0000 2019,TAE8KYXYWDM,525,235,0
1101161210869886979,Thu Feb 28 16:44:25 +0000 2019,TAE8KYXYWDM,525,142,0
1101161160706019329,Thu Feb 28 16:44:13 +0000 2019,mrfixereddie,4,0,0
1101161050697854976,Thu Feb 28 16:43:47 +0000 2019,catttmen,553,347,0
1101160735823007744,Thu Feb 28 16:42:32 +0000 2019,swingTSSWSS,101,142,0
1101160658953895936,Thu Feb 28 16:42:14 +0000 2019,JavieraPavezBr2,95,0,0
1101160088075669509,Thu Feb 28 16:39:58 +0000 2019,Gaggo79,84,1,0
1101159847981142020,Thu Feb 28 16:39:00 +0000 2019,iamasarpong,630,1,5
1101159538147844096,Thu Feb 28 16:37:47 +0000 2019,itsmefatihah,660,0,5
1101159492438306819,Thu Feb 28 16:37:36 +0000 2019,rm_love2111,148,142,0
1101159338838654978,Thu Feb 28 16:36:59 +0000 2019,japanesehotporn,15128,0,1
1101159257733562370,Thu Feb 28 16:36:40 +0000 2019,stojmas,485,1,1
1101159115198353408,Thu Feb 28 16:36:06 +0000 2019,lil_teezan,298,0,0
1101158990635982853,Thu Feb 28 16:35:36 +0000 2019,freeitout,246,0,0
1101158848868409344,Thu Feb 28 16:35:02 +0000 2019,O51234785,1,142,0
1101158799950327808,Thu Feb 28 16:34:51 +0000 2019,O51234785,1,235,0
1101158291282034691,Thu Feb 28 16:32:49 +0000 2019,Rose_Glasser,386,0,1
1101157523464351744,Thu Feb 28 16:29:46 +0000 2019,bunny_yeontae,1081,235,0
1101157509404987396,Thu Feb 28 16:29:43 +0000 2019,bunny_yeontae,1081,142,0
1101157197550141441,Thu Feb 28 16:28:29 +0000 2019,joanha74_joanha,44,0,0
1101157159985991680,Thu Feb 28 16:28:20 +0000 2019,UandBoys,249,235,0
1101156753083817984,Thu Feb 28 16:26:43 +0000 2019,kpopenmexico,1167,0,2
1101156596346953729,Thu Feb 28 16:26:05 +0000 2019,BAHS_MC,57,0,3
1101155442565308416,Thu Feb 28 16:21:30 +0000 2019,dizydb17,43,0,0
1101154894482935809,Thu Feb 28 16:19:19 +0000 2019,bbgoldsmith,14550,1,0
1101154375114711040,Thu Feb 28 16:17:16 +0000 2019,angsaangsa,48,0,0
1101153916908122118,Thu Feb 28 16:15:26 +0000 2019,__MsNikkieee,410,0,1
1101153677849518080,Thu Feb 28 16:14:29 +0000 2019,MjCherpach,128,4,0
1101153657226055680,Thu Feb 28 16:14:24 +0000 2019,MjCherpach,128,2,0
1101153638242611200,Thu Feb 28 16:14:20 +0000 2019,MjCherpach,128,18,0
1101153618718150656,Thu Feb 28 16:14:15 +0000 2019,MjCherpach,128,2,0
1101153611759869952,Thu Feb 28 16:14:14 +0000 2019,MjCherpach,128,7,0
1101153601357922304,Thu Feb 28 16:14:11 +0000 2019,MjCherpach,128,1,0
1101153590574346240,Thu Feb 28 16:14:09 +0000 2019,MjCherpach,128,1,0
1101153584199086080,Thu Feb 28 16:14:07 +0000 2019,MjCherpach,128,2,0
1101153540301414400,Thu Feb 28 16:13:57 +0000 2019,MjCherpach,128,3,0
1101153533682835456,Thu Feb 28 16:13:55 +0000 2019,MjCherpach,128,4,0
1101153518864367616,Thu Feb 28 16:13:51 +0000 2019,MjCherpach,128,4,0
1101153497234386944,Thu Feb 28 16:13:46 +0000 2019,MjCherpach,128,1,0
1101153460840357888,Thu Feb 28 16:13:38 +0000 2019,MjCherpach,128,5,0
1101153405479735296,Thu Feb 28 16:13:24 +0000 2019,MjCherpach,128,4,0
1101153318930247680,Thu Feb 28 16:13:04 +0000 2019,MjCherpach,128,414,0
1101153312034807810,Thu Feb 28 16:13:02 +0000 2019,MjCherpach,128,210,0
1101152939106660352,Thu Feb 28 16:11:33 +0000 2019,prdscharbey,353,235,0
1101152828234649600,Thu Feb 28 16:11:07 +0000 2019,YoloPoe,53,0,0
1101152766821576706,Thu Feb 28 16:10:52 +0000 2019,kumii07,517,142,0
1101152758428848129,Thu Feb 28 16:10:50 +0000 2019,kumii07,517,235,0
1101152193858531328,Thu Feb 28 16:08:36 +0000 2019,pipipororo,1060,235,0
1101152184690003976,Thu Feb 28 16:08:33 +0000 2019,ifva79,62,0,0
1101152171259621381,Thu Feb 28 16:08:30 +0000 2019,DaeCo0407,27,235,0
1101152079068913665,Thu Feb 28 16:08:08 +0000 2019,aihaikidomari,0,235,0
1101151661588766720,Thu Feb 28 16:06:29 +0000 2019,kpop_pers,14124,235,0
1101151641703657472,Thu Feb 28 16:06:24 +0000 2019,kpop_pers,14124,142,0
1101151558857744384,Thu Feb 28 16:06:04 +0000 2019,lil_teezan,298,0,0
1101151420839911424,Thu Feb 28 16:05:31 +0000 2019,freeitout,246,0,0
1101151207731666944,Thu Feb 28 16:04:40 +0000 2019,DrAlakbarov,11190,21,0
1101150149156454403,Thu Feb 28 16:00:28 +0000 2019,BelleRosada,1046,0,0
1101149893253582848,Thu Feb 28 15:59:27 +0000 2019,ashleycashleyy,333,0,0
1101149809594023936,Thu Feb 28 15:59:07 +0000 2019,deedeedozal,122,0,0
1101149334861541377,Thu Feb 28 15:57:14 +0000 2019,MarcelaBodart,640,1,0
1101148802281496577,Thu Feb 28 15:55:07 +0000 2019,CoachBigMike13,502,0,3
1101146781386264578,Thu Feb 28 15:47:05 +0000 2019,hoonslatte,412,142,0
1101146735118671872,Thu Feb 28 15:46:54 +0000 2019,nanauyu8,39,142,0
1101146270993956864,Thu Feb 28 15:45:03 +0000 2019,lisainspires,413,0,1
1101145850724544512,Thu Feb 28 15:43:23 +0000 2019,patricemurrell,71,1,0
1101145171947868160,Thu Feb 28 15:40:41 +0000 2019,seoulvk,1942,0,0
1101144590692675586,Thu Feb 28 15:38:23 +0000 2019,royalrumble087,885,1,1
1101144235397378048,Thu Feb 28 15:36:58 +0000 2019,japanesehotporn,15128,0,1
1101144203793481728,Thu Feb 28 15:36:51 +0000 2019,Krystylee_,5740,2,3
1101144078119591936,Thu Feb 28 15:36:21 +0000 2019,DarthSavage85,84,1,0
1101144021773086721,Thu Feb 28 15:36:07 +0000 2019,lil_teezan,298,0,0
1101143949677420549,Thu Feb 28 15:35:50 +0000 2019,DarthSavage85,84,1,1
1101143901258145793,Thu Feb 28 15:35:38 +0000 2019,freeitout,246,0,0
1101143284771106816,Thu Feb 28 15:33:11 +0000 2019,lifeadvicebot,53,0,0
1101142610486280193,Thu Feb 28 15:30:31 +0000 2019,Marcoco360,423,142,0
1101142601745391617,Thu Feb 28 15:30:29 +0000 2019,Marcoco360,423,235,0
1101142223075319809,Thu Feb 28 15:28:58 +0000 2019,ungjaezinho,1141,235,0
1101142172290768896,Thu Feb 28 15:28:46 +0000 2019,ungjaezinho,1141,142,0
